unix_s,vmrss_kb,docs_live,doc_resident_bytes,disk_used_bytes,wa_milli_max,diskfull_refusals,ckpts,manifests,segs_live,sqes_per_submit,used_memory_kb,tier_committed_bytes,tier_index_bytes,log_staging_bytes,ckpt_buffer_bytes
1786350438,3350712,14240,83886080,22223470592,1539,0,35647,35646,66,7.4,617801,2155872256,570425344,33554432,5243140
1786350448,3350712,14240,83886080,22223470592,1539,0,35650,35650,55,7.4,619260,2155872256,570425344,33554432,7340396
1786350458,3350712,14240,83886080,22223470592,1539,0,35651,35651,77,7.4,619065,2155872256,570425344,33554432,7340396
1786350469,3350712,14240,83886080,22223470592,1539,0,35655,35655,74,7.4,619932,2155872256,570425344,33554432,7340396
1786350479,3350712,14240,83886080,22223470592,1539,0,35659,35659,68,7.4,617835,2155872256,570425344,33554432,7340396
1786350489,3350712,14240,83886080,22223470592,1539,0,35663,35663,55,7.4,617791,2155872256,570425344,33554432,7340396
1786350499,3350712,14240,83886080,22223470592,1539,0,35664,35664,78,7.4,620251,2155872256,570425344,33554432,7340396
1786350509,3350712,14240,83886080,22223470592,1539,0,35668,35668,61,7.4,620880,2155872256,570425344,33554432,7340396
1786350519,3350712,14240,83886080,22223470592,1539,0,35672,35672,46,7.4,620374,2155872256,570425344,33554432,6816082
1786350529,3350712,14240,83886080,22223470592,1539,0,35673,35673,69,7.4,617761,2155872256,570425344,33554432,7340396
1786350539,3350712,14240,83886080,22223470592,1539,0,35676,35676,65,7.4,626097,2155872256,570425344,33554432,7340396
1786350550,3350712,14240,83886080,22223470592,1539,0,35680,35680,58,7.4,617776,2155872256,570425344,33554432,7340396
1786350560,3350712,14240,83886080,22223470592,1539,0,35683,35683,68,7.4,617793,2155872256,570425344,33554432,7340396
1786350570,3350712,14240,83886080,22223470592,1539,0,35685,35685,78,7.4,617788,2155872256,570425344,33554432,7340396
1786350580,3350712,14240,83886080,22223470592,1539,0,35689,35689,71,7.4,619198,2155872256,570425344,33554432,7340396
1786350590,3350712,14240,83886080,22223470592,1539,0,35693,35693,56,7.4,620549,2155872256,570425344,33554432,7340396
1786350600,3350712,14240,83886080,22223470592,1539,0,35694,35694,76,7.4,624983,2155872256,570425344,33554432,7340396
1786350610,3350712,14240,83886080,22223470592,1539,0,35698,35698,58,7.4,619939,2155872256,570425344,33554432,7340396
1786350621,3350712,14240,83886080,22223470592,1539,0,35702,35702,48,7.4,619569,2155872256,570425344,33554432,5243140
1786350631,3350712,14240,83886080,22223470592,1539,0,35703,35703,70,7.4,620382,2155872256,570425344,33554432,7340396
1786350641,3350712,14240,83886080,22223470592,1539,0,35704,35703,91,7.4,619125,2155872256,570425344,33554432,5243140
1786350651,3350712,14240,83886080,22223470592,1539,0,35707,35707,87,7.4,618993,2155872256,570425344,33554432,7340396
1786350661,3350712,14240,83886080,22223470592,1539,0,35711,35711,72,7.4,617924,2155872256,570425344,33554432,7340396
1786350671,3350712,14240,83886080,22223470592,1539,0,35712,35712,90,7.4,617783,2155872256,570425344,33554432,7340396
1786350681,3350712,14240,83886080,22223470592,1539,0,35716,35716,78,7.4,617801,2155872256,570425344,33554432,7340396
1786350691,3350712,14240,83886080,22223470592,1539,0,35720,35720,57,7.4,619170,2155872256,570425344,33554432,7340396
1786350701,3350712,14240,83886080,22223470592,1539,0,35721,35721,80,7.4,617893,2155872256,570425344,33554432,7340396
1786350711,3350712,14240,83886080,22223470592,1539,0,35725,35725,59,7.4,617832,2155872256,570425344,33554432,6816082
1786350721,3350712,14240,83886080,22223470592,1539,0,35726,35726,80,7.4,618740,2155872256,570425344,33554432,7340396
1786350731,3350712,14240,83886080,22223470592,1539,0,35730,35730,71,7.4,620161,2155872256,570425344,33554432,7340396
1786350741,3350712,14240,83886080,22223470592,1539,0,35733,35733,67,7.4,617887,2155872256,570425344,33554432,7340396
1786350752,3350712,14240,83886080,22223470592,1539,0,35735,35735,80,7.4,617811,2155872256,570425344,33554432,7340396
1786350762,3350712,14240,83886080,22223470592,1539,0,35739,35739,73,7.4,617908,2155872256,570425344,33554432,7340396
1786350772,3350712,14240,83886080,22223470592,1539,0,35741,35741,81,7.4,617861,2155872256,570425344,33554432,7340396
1786350782,3350712,14240,83886080,22223470592,1539,0,35745,35745,74,7.4,620598,2155872256,570425344,33554432,7340396
1786350792,3350712,14240,83886080,22223470592,1539,0,35749,35749,59,7.4,617804,2155872256,570425344,33554432,7340396
1786350802,3350712,14240,83886080,22223470592,1539,0,35750,35750,80,7.4,617853,2155872256,570425344,33554432,7340396
1786350813,3350712,14240,83886080,22223470592,1539,0,35754,35754,65,7.4,617832,2155872256,570425344,33554432,7340396
1786350823,3350712,14240,83886080,22223470592,1539,0,35758,35758,52,7.4,617802,2155872256,570425344,33554432,5243140
1786350833,3350712,14240,83886080,22223470592,1539,0,35758,35758,85,7.4,617805,2155872256,570425344,33554432,7340396
1786350843,3350712,14240,83886080,22223470592,1539,0,35758,35758,106,7.4,618261,2155872256,570425344,33554432,7340396
1786350853,3350712,14240,83886080,22223470592,1539,0,35762,35762,100,7.4,618987,2155872256,570425344,33554432,7340396
1786350863,3350712,14240,83886080,22223470592,1539,0,35766,35766,75,7.4,621823,2155872256,570425344,33554432,7340396
1786350873,3350712,14240,83886080,22223470592,1539,0,35768,35768,82,7.4,625266,2155872256,570425344,33554432,7340396
1786350883,3350712,14240,83886080,22223470592,1539,0,35772,35772,70,7.4,620331,2155872256,570425344,33554432,7340396
1786350894,3350712,14240,83886080,22223470592,1539,0,35776,35776,64,7.4,619592,2155872256,570425344,33554432,7340396
1786350904,3350712,14240,83886080,22223470592,1539,0,35776,35776,91,7.4,620677,2155872256,570425344,33554432,7340396
1786350914,3350712,14240,83886080,22223470592,1539,0,35780,35780,80,7.4,617821,2155872256,570425344,33554432,7340396
1786350924,3350712,14240,83886080,22223470592,1539,0,35784,35784,55,7.4,617868,2155872256,570425344,33554432,7340396
1786350934,3350712,14240,83886080,22223470592,1539,0,35785,35785,81,7.4,624151,2155872256,570425344,33554432,7340396
1786350944,3350712,14240,83886080,22223470592,1539,0,35789,35789,63,7.4,624327,2155872256,570425344,33554432,4194512
1786350954,3350712,14240,83886080,22223470592,1539,0,35789,35789,96,7.4,617893,2155872256,570425344,33554432,7340396
1786350964,3350712,14240,83886080,22223470592,1539,0,35793,35793,77,7.4,620189,2155872256,570425344,33554432,7340396
1786350974,3350712,14240,83886080,22223470592,1539,0,35794,35794,92,7.4,618396,2155872256,570425344,33554432,7340396
1786350984,3350712,14240,83886080,22223470592,1539,0,35798,35798,76,7.4,619189,2155872256,570425344,33554432,7340396
1786350994,3350712,14240,83886080,22223470592,1539,0,35802,35802,60,7.4,618909,2155872256,570425344,33554432,7340396
1786351004,3350712,14240,83886080,22223470592,1539,0,35805,35803,81,7.4,617828,2155872256,570425344,33554432,3670198
1786351015,3350712,14240,83886080,22223470592,1539,0,35807,35807,68,7.4,617769,2155872256,570425344,33554432,7340396
1786351025,3350712,14240,83886080,22223470592,1539,0,35811,35811,60,7.4,621937,2155872256,570425344,33554432,7340396
1786351035,3350712,14240,83886080,22223470592,1539,0,35812,35811,86,7.4,623245,2155872256,570425344,33554432,5767454
1786351046,3350712,14240,83886080,22223470592,1539,0,35815,35815,80,7.4,631196,2155872256,570425344,33554432,7340396
1786351056,3350712,14240,83886080,22223470592,1539,0,35819,35819,64,7.4,618709,2155872256,570425344,33554432,7340396
1786351066,3350712,14240,83886080,22223470592,1539,0,35820,35820,86,7.4,620683,2155872256,570425344,33554432,7340396
1786351076,3350712,14240,83886080,22223470592,1539,0,35824,35824,68,7.4,618795,2155872256,570425344,33554432,7340396
1786351086,3350712,14240,83886080,22223470592,1539,0,35828,35828,50,7.4,620131,2155872256,570425344,33554432,4194512
1786351096,3350712,14240,83886080,22223470592,1539,0,35828,35828,84,7.4,617814,2155872256,570425344,33554432,7340396
1786351106,3350712,14240,83886080,22223470592,1539,0,35829,35829,93,7.4,619817,2155872256,570425344,33554432,7340396
1786351116,3350712,14240,83886080,22223470592,1539,0,35833,35833,83,7.4,619788,2155872256,570425344,33554432,7340396
1786351126,3350712,14240,83886080,22223470592,1539,0,35837,35837,69,7.4,619466,2155872256,570425344,33554432,7340396
1786351136,3350712,14240,83886080,22223470592,1539,0,35839,35839,75,7.4,618934,2155872256,570425344,33554432,7340396
1786351146,3350712,14240,83886080,22223470592,1539,0,35843,35843,63,7.4,622082,2155872256,570425344,33554432,7340396
1786351157,3350712,14240,83886080,22223470592,1539,0,35847,35847,58,7.4,619331,2155872256,570425344,33554432,7340396
1786351167,3350712,14240,83886080,22223470592,1539,0,35849,35849,71,7.4,620964,2155872256,570425344,33554432,7340396
1786351177,3350712,14240,83886080,22223470592,1539,0,35853,35853,58,7.4,619236,2155872256,570425344,33554432,7340396
1786351187,3350712,14240,83886080,22223470592,1539,0,35857,35857,51,7.4,623551,2155872256,570425344,33554432,5767454
1786351197,3350712,14240,83886080,22223470592,1539,0,35858,35858,75,7.4,619629,2155872256,570425344,33554432,7340396
1786351207,3350712,14240,83886080,22223470592,1539,0,35859,35859,87,7.4,619544,2155872256,570425344,33554432,7340396
1786351217,3350712,14240,83886080,22223470592,1539,0,35863,35863,78,7.4,619058,2155872256,570425344,33554432,7340396
1786351227,3350712,14240,83886080,22223470592,1539,0,35867,35867,69,7.4,620617,2155872256,570425344,33554432,7340396
1786351237,3350712,14240,83886080,22223470592,1539,0,35868,35868,85,7.4,619194,2155872256,570425344,33554432,7340396
1786351247,3350712,14240,83886080,22223470592,1539,0,35872,35872,69,7.4,620678,2155872256,570425344,33554432,6816082
1786351258,3350712,14240,83886080,22223470592,1539,0,35875,35875,61,7.4,618388,2155872256,570425344,33554432,7340396
1786351268,3350712,14240,83886080,22223470592,1539,0,35876,35876,86,7.4,617804,2155872256,570425344,33554432,7340396
1786351278,3350712,14240,83886080,22223470592,1539,0,35880,35880,70,7.4,618854,2155872256,570425344,33554432,7340396
1786351288,3350712,14240,83886080,22223470592,1539,0,35882,35881,90,7.4,621246,2155872256,570425344,33554432,5243140
1786351298,3350712,14240,83886080,22223470592,1539,0,35884,35884,79,7.4,618416,2155872256,570425344,33554432,7340396
1786351308,3350712,14240,83886080,22223470592,1539,0,35885,35885,93,7.4,617847,2155872256,570425344,33554432,7340396
1786351318,3350712,14240,83886080,22223470592,1539,0,35889,35889,87,7.4,620193,2155872256,570425344,33554432,7340396
1786351328,3350712,14240,83886080,22223470592,1539,0,35893,35893,71,7.4,621209,2155872256,570425344,33554432,7340396
1786351338,3350712,14240,83886080,22223470592,1539,0,35894,35894,86,7.4,617822,2155872256,570425344,33554432,7340396
1786351349,3350712,14240,83886080,22223470592,1539,0,35898,35898,78,7.4,618330,2155872256,570425344,33554432,7340396
1786351359,3350712,14240,83886080,22223470592,1539,0,35902,35902,59,7.4,617854,2155872256,570425344,33554432,7340396
1786351369,3350712,14240,83886080,22223470592,1539,0,35903,35903,81,7.4,624706,2155872256,570425344,33554432,7340396
1786351379,3350712,14240,83886080,22223470592,1539,0,35907,35907,65,7.4,617906,2155872256,570425344,33554432,7340396
1786351389,3350712,14240,83886080,22223470592,1539,0,35911,35911,50,7.4,620964,2155872256,570425344,33554432,5243140
1786351399,3350712,14240,83886080,22223470592,1539,0,35912,35912,74,7.4,618444,2155872256,570425344,33554432,6291768
1786351409,3350712,14240,83886080,22223470592,1539,0,35912,35912,94,7.4,618373,2155872256,570425344,33554432,7340396
1786351419,3350712,14240,83886080,22223470592,1539,0,35916,35916,89,7.4,618040,2155872256,570425344,33554432,7340396
1786351429,3350712,14240,83886080,22223470592,1539,0,35920,35920,70,7.4,617828,2155872256,570425344,33554432,7340396
1786351439,3350712,14240,83886080,22223470592,1539,0,35921,35921,87,7.4,621582,2155872256,570425344,33554432,7340396
1786351451,3350712,14240,83886080,22223470592,1539,0,35923,35922,88,7.4,628210,2155872256,570425344,33554432,5243140
1786351461,3350712,14240,83886080,22223470592,1539,0,35926,35926,76,7.4,617894,2155872256,570425344,33554432,7340396
1786351471,3350712,14240,83886080,22223470592,1539,0,35930,35930,69,7.4,617821,2155872256,570425344,33554432,7340396
1786351481,3350712,14240,83886080,22223470592,1539,0,35930,35930,93,7.4,621606,2155872256,570425344,33554432,7340396
1786351491,3350712,14240,83886080,22223470592,1539,0,35934,35934,83,7.4,617830,2155872256,570425344,33554432,7340396
1786351501,3350712,14240,83886080,22223470592,1539,0,35938,35938,60,7.4,621991,2155872256,570425344,33554432,7340396
1786351511,3350712,14240,83886080,22223470592,1539,0,35939,35939,82,7.4,617863,2155872256,570425344,33554432,7340396
1786351521,3350712,14240,83886080,22223470592,1539,0,35943,35943,65,7.4,624777,2155872256,570425344,33554432,7340396
1786351531,3350712,14240,83886080,22223470592,1539,0,35944,35944,86,7.4,618087,2155872256,570425344,33554432,7340396
1786351541,3350712,14240,83886080,22223470592,1539,0,35948,35948,75,7.4,619192,2155872256,570425344,33554432,7340396
1786351551,3350712,14240,83886080,22223470592,1539,0,35948,35948,99,7.4,617803,2155872256,570425344,33554432,7340396
1786351562,3350712,14240,83886080,22223470592,1539,0,35952,35952,89,7.4,618698,2155872256,570425344,33554432,7340396
1786351572,3350712,14240,83886080,22223470592,1539,0,35956,35956,66,7.4,617858,2155872256,570425344,33554432,7340396
1786351582,3350712,14240,83886080,22223470592,1539,0,35957,35957,85,7.4,620117,2155872256,570425344,33554432,7340396
1786351592,3350712,14240,83886080,22223470592,1539,0,35961,35961,64,7.4,625022,2155872256,570425344,33554432,7340396
1786351602,3350712,14240,83886080,22223470592,1539,0,35965,35965,49,7.4,617879,2155872256,570425344,33554432,7340396
1786351612,3350712,14240,83886080,22223470592,1539,0,35968,35968,56,7.4,617985,2155872256,570425344,33554432,5243140
1786351622,3350712,14240,83886080,22223470592,1539,0,35969,35969,74,7.4,620649,2155872256,570425344,33554432,7340396
1786351632,3350712,14240,83886080,22223470592,1539,0,35973,35973,70,7.4,621405,2155872256,570425344,33554432,7340396
1786351642,3350712,14240,83886080,22223470592,1539,0,35977,35977,69,7.4,618270,2155872256,570425344,33554432,7340396
1786351652,3350712,14240,83886080,22223470592,1539,0,35978,35978,85,7.4,622044,2155872256,570425344,33554432,7340396
1786351662,3350712,14240,83886080,22223470592,1539,0,35982,35982,74,7.4,617865,2155872256,570425344,33554432,7340396
1786351673,3350712,14240,83886080,22223470592,1539,0,35986,35986,56,7.4,617855,2155872256,570425344,33554432,7340396
1786351683,3350712,14240,83886080,22223470592,1539,0,35987,35987,77,7.4,618348,2155872256,570425344,33554432,7340396
1786351693,3350712,14240,83886080,22223470592,1539,0,35988,35988,85,7.4,617898,2155872256,570425344,33554432,6816082
1786351703,3350712,14240,83886080,22223470592,1539,0,35991,35991,88,7.4,617833,2155872256,570425344,33554432,7340396
1786351713,3350712,14240,83886080,22223470592,1539,0,35995,35995,72,7.4,617813,2155872256,570425344,33554432,7340396
1786351723,3350712,14240,83886080,22223470592,1539,0,35996,35996,86,7.4,617891,2155872256,570425344,33554432,7340396
1786351733,3350712,14240,83886080,22223470592,1539,0,36000,36000,77,7.4,618140,2155872256,570425344,33554432,7340396
1786351743,3350712,14240,83886080,22223470592,1539,0,36004,36004,63,7.4,617772,2155872256,570425344,33554432,7340396
1786351753,3350712,14240,83886080,22223470592,1539,0,36008,36008,51,7.4,622354,2155872256,570425344,33554432,7340396
1786351764,3350712,14240,83886080,22223470592,1539,0,36008,36008,84,7.4,617786,2155872256,570425344,33554432,7340396
1786351774,3350712,14240,83886080,22223470592,1539,0,36012,36012,79,7.4,617782,2155872256,570425344,33554432,7340396
1786351784,3350712,14240,83886080,22223470592,1539,0,36012,36012,100,7.4,617789,2155872256,570425344,33554432,7340396
1786351794,3350712,14240,83886080,22223470592,1539,0,36016,36016,93,7.4,622817,2155872256,570425344,33554432,7340396
1786351804,3350712,14240,83886080,22223470592,1539,0,36020,36020,65,7.4,619455,2155872256,570425344,33554432,7340396
1786351814,3350712,14240,83886080,22223470592,1539,0,36021,36021,83,7.4,620362,2155872256,570425344,33554432,7340396
1786351825,3350712,14240,83886080,22223470592,1539,0,36025,36025,70,7.4,618191,2155872256,570425344,33554432,7340396
1786351835,3350712,14240,83886080,22223470592,1539,0,36029,36029,55,7.4,623432,2155872256,570425344,33554432,7340396
1786351845,3350712,14240,83886080,22223470592,1539,0,36029,36029,86,7.4,625419,2155872256,570425344,33554432,7340396
1786351855,3350712,14240,83886080,22223470592,1539,0,36033,36033,68,7.4,626300,2155872256,570425344,33554432,7340396
1786351865,3350712,14240,83886080,22223470592,1539,0,36035,36034,84,7.4,621625,2155872256,570425344,33554432,4718826
1786351876,3350712,14240,83886080,22223470592,1539,0,36037,36037,78,7.4,617840,2155872256,570425344,33554432,7340396
1786351886,3350712,14240,83886080,22223470592,1539,0,36038,36038,88,7.4,617845,2155872256,570425344,33554432,7340396
1786351896,3350712,14240,83886080,22223470592,1539,0,36042,36042,77,7.4,623452,2155872256,570425344,33554432,7340396
1786351906,3350712,14240,83886080,22223470592,1539,0,36046,36046,64,7.4,621931,2155872256,570425344,33554432,7340396
1786351916,3350712,14240,83886080,22223470592,1539,0,36047,36047,80,7.4,624443,2155872256,570425344,33554432,7340396
1786351926,3350712,14240,83886080,22223470592,1539,0,36051,36051,66,7.4,619986,2155872256,570425344,33554432,7340396
1786351936,3350712,14240,83886080,22223470592,1539,0,36055,36055,55,7.4,619379,2155872256,570425344,33554432,7340396
1786351946,3350712,14240,83886080,22223470592,1539,0,36055,36055,84,7.4,619235,2155872256,570425344,33554432,7340396
1786351956,3350712,14240,83886080,22223470592,1539,0,36059,36059,71,7.4,619558,2155872256,570425344,33554432,7340396
1786351966,3350712,14240,83886080,22223470592,1539,0,36063,36063,47,7.4,619515,2155872256,570425344,33554432,5243140
1786351976,3350712,14240,83886080,22223470592,1539,0,36064,36064,70,7.4,617800,2155872256,570425344,33554432,6291768
1786351986,3350712,14240,83886080,22223470592,1539,0,36065,36065,79,7.4,617777,2155872256,570425344,33554432,7340396
1786351997,3350712,14240,83886080,22223470592,1539,0,36069,36069,70,7.4,620119,2155872256,570425344,33554432,6816082
1786352007,3350712,14240,83886080,22223470592,1539,0,36072,36072,71,7.4,617771,2155872256,570425344,33554432,7340396
1786352017,3350712,14240,83886080,22223470592,1539,0,36076,36076,60,7.4,620568,2155872256,570425344,33554432,7340396
1786352027,3350712,14240,83886080,22223470592,1539,0,36080,36080,48,7.4,620827,2155872256,570425344,33554432,5243140
1786352037,3350712,14240,83886080,22223470592,1539,0,36082,36082,64,7.4,622771,2155872256,570425344,33554432,7340396
1786352047,3350712,14240,83886080,22223470592,1539,0,36085,36085,69,7.4,617846,2155872256,570425344,33554432,7340396
1786352057,3350712,14240,83886080,22223470592,1539,0,36089,36089,58,7.4,622669,2155872256,570425344,33554432,7340396
1786352067,3350712,14240,83886080,22223470592,1539,0,36090,36090,77,7.4,621276,2155872256,570425344,33554432,7340396
1786352077,3350712,14240,83886080,22223470592,1539,0,36094,36094,70,7.4,622664,2155872256,570425344,33554432,7340396
1786352087,3350712,14240,83886080,22223470592,1539,0,36094,36094,90,7.4,617789,2155872256,570425344,33554432,7340396
1786352097,3350712,14240,83886080,22223470592,1539,0,36098,36098,84,7.4,620280,2155872256,570425344,33554432,7340396
1786352108,3350712,14240,83886080,22223470592,1539,0,36102,36102,66,7.4,620946,2155872256,570425344,33554432,7340396
1786352118,3350712,14240,83886080,22223470592,1539,0,36103,36103,83,7.4,618214,2155872256,570425344,33554432,7340396
1786352128,3350712,14240,83886080,22223470592,1539,0,36107,36107,67,7.4,618779,2155872256,570425344,33554432,7340396
1786352138,3350712,14240,83886080,22223470592,1539,0,36111,36111,53,7.4,619055,2155872256,570425344,33554432,7340396
1786352148,3350712,14240,83886080,22223470592,1539,0,36113,36113,68,7.4,617834,2155872256,570425344,33554432,7340396
1786352158,3350712,14240,83886080,22223470592,1539,0,36117,36117,53,7.4,623199,2155872256,570425344,33554432,6291768
1786352168,3350712,14240,83886080,22223470592,1539,0,36119,36119,59,7.4,622614,2155872256,570425344,33554432,5767454
1786352178,3350712,14240,83886080,22223470592,1539,0,36121,36121,81,7.4,623894,2155872256,570425344,33554432,7340396
1786352188,3350712,14240,83886080,22223470592,1539,0,36124,36123,81,7.4,620139,2155872256,570425344,33554432,5767454
1786352198,3350712,14240,83886080,22223470592,1539,0,36127,36127,73,7.4,617869,2155872256,570425344,33554432,7340396
1786352208,3350712,14240,83886080,22223470592,1539,0,36131,36131,69,7.4,618250,2155872256,570425344,33554432,7340396
1786352218,3350712,14240,83886080,22223470592,1539,0,36133,36133,76,7.4,617871,2155872256,570425344,33554432,7340396
1786352229,3350712,14240,83886080,22223470592,1539,0,36137,36137,67,7.4,621142,2155872256,570425344,33554432,7340396
1786352239,3350712,14240,83886080,22223470592,1539,0,36141,36141,58,7.4,621057,2155872256,570425344,33554432,7340396
1786352249,3350712,14240,83886080,22223470592,1539,0,36143,36143,68,7.4,621729,2155872256,570425344,33554432,7340396
1786352259,3350712,14240,83886080,22223470592,1539,0,36147,36146,60,7.4,619590,2155872256,570425344,33554432,2621570
1786352269,3350712,14240,83886080,22223470592,1539,0,36147,36147,86,7.4,617854,2155872256,570425344,33554432,7340396
1786352279,3350712,14240,83886080,22223470592,1539,0,36151,36151,76,7.4,619174,2155872256,570425344,33554432,7340396
1786352289,3350712,14240,83886080,22223470592,1539,0,36152,36152,87,7.4,618372,2155872256,570425344,33554432,7340396
1786352299,3350712,14240,83886080,22223470592,1539,0,36156,36156,77,7.4,618977,2155872256,570425344,33554432,7340396
1786352310,3350712,14240,83886080,22223470592,1539,0,36160,36160,66,7.4,618449,2155872256,570425344,33554432,7340396
1786352320,3350712,14240,83886080,22223470592,1539,0,36161,36161,84,7.4,617898,2155872256,570425344,33554432,7340396
1786352330,3350712,14240,83886080,22223470592,1539,0,36165,36165,73,7.4,622233,2155872256,570425344,33554432,7340396
1786352340,3350712,14240,83886080,22223470592,1539,0,36169,36169,55,7.4,617849,2155872256,570425344,33554432,7340396
1786352350,3350712,14240,83886080,22223470592,1539,0,36170,36170,78,7.4,626399,2155872256,570425344,33554432,7340396
1786352360,3350712,14240,83886080,22223470592,1539,0,36174,36174,59,7.4,621973,2155872256,570425344,33554432,4194512
1786352370,3350712,14240,83886080,22223470592,1539,0,36174,36174,92,7.4,619987,2155872256,570425344,33554432,7340396
1786352380,3350712,14240,83886080,22223470592,1539,0,36178,36178,76,7.4,617795,2155872256,570425344,33554432,7340396
1786352390,3350712,14240,83886080,22223470592,1539,0,36178,36178,100,7.4,618143,2155872256,570425344,33554432,7340396
1786352400,3350712,14240,83886080,22223470592,1539,0,36182,36182,89,7.4,617904,2155872256,570425344,33554432,7340396
1786352410,3350712,14240,83886080,22223470592,1539,0,36186,36186,64,7.4,617796,2155872256,570425344,33554432,7340396
1786352420,3350712,14240,83886080,22223470592,1539,0,36187,36187,84,7.4,617746,2155872256,570425344,33554432,7340396
1786352431,3350712,14240,83886080,22223470592,1539,0,36191,36191,69,7.4,623649,2155872256,570425344,33554432,7340396
1786352441,3350712,14240,83886080,22223470592,1539,0,36195,36195,54,7.4,621669,2155872256,570425344,33554432,7340396
1786352451,3350712,14240,83886080,22223470592,1539,0,36196,36196,76,7.4,620809,2155872256,570425344,33554432,7340396
1786352461,3350712,14240,83886080,22223470592,1539,0,36200,36200,59,7.4,617868,2155872256,570425344,33554432,7340396
1786352471,3350712,14240,83886080,22223470592,1539,0,36201,36201,78,7.4,620715,2155872256,570425344,33554432,6816082
1786352481,3350712,14240,83886080,22223470592,1539,0,36204,36204,77,7.4,621029,2155872256,570425344,33554432,7340396
1786352491,3350712,14240,83886080,22223470592,1539,0,36205,36205,90,7.4,617750,2155872256,570425344,33554432,7340396
1786352502,3350712,14240,83886080,22223470592,1539,0,36209,36209,84,7.4,617791,2155872256,570425344,33554432,7340396
1786352512,3350712,14240,83886080,22223470592,1539,0,36213,36213,66,7.4,618244,2155872256,570425344,33554432,7340396
1786352522,3350712,14240,83886080,22223470592,1539,0,36214,36214,83,7.4,620050,2155872256,570425344,33554432,7340396
1786352532,3350712,14240,83886080,22223470592,1539,0,36218,36218,66,7.4,618558,2155872256,570425344,33554432,7340396
1786352542,3350712,14240,83886080,22223470592,1539,0,36222,36222,53,7.4,617874,2155872256,570425344,33554432,7340396
1786352552,3350712,14240,83886080,22223470592,1539,0,36224,36224,69,7.4,621421,2155872256,570425344,33554432,6291768
1786352563,3350712,14240,83886080,22223470592,1539,0,36227,36227,63,7.4,617929,2155872256,570425344,33554432,6291768
1786352573,3350712,14240,83886080,22223470592,1539,0,36230,36230,65,7.4,621122,2155872256,570425344,33554432,7340396
1786352583,3350712,14240,83886080,22223470592,1539,0,36234,36234,65,7.4,621970,2155872256,570425344,33554432,7340396
1786352593,3350712,14240,83886080,22223470592,1539,0,36236,36236,73,7.4,617816,2155872256,570425344,33554432,7340396
1786352603,3350712,14240,83886080,22223470592,1539,0,36240,36240,66,7.4,619238,2155872256,570425344,33554432,7340396
1786352613,3350712,14240,83886080,22223470592,1539,0,36244,36244,61,7.4,617792,2155872256,570425344,33554432,7340396
1786352623,3350712,14240,83886080,22223470592,1539,0,36244,36244,88,7.4,621027,2155872256,570425344,33554432,7340396
1786352634,3350712,14240,83886080,22223470592,1539,0,36248,36248,76,7.4,620458,2155872256,570425344,33554432,7340396
1786352644,3350712,14240,83886080,22223470592,1539,0,36252,36252,54,7.4,619509,2155872256,570425344,33554432,7340396
1786352654,3350712,14240,83886080,22223470592,1539,0,36253,36253,77,7.4,617876,2155872256,570425344,33554432,7340396
1786352664,3351116,14240,83886080,22223470592,1539,0,36257,36257,57,7.4,622375,2155872256,570425344,33554432,4718826
1786352674,3351116,14240,83886080,22223470592,1539,0,36258,36258,76,7.4,618260,2155872256,570425344,33554432,7340396
1786352684,3351116,14240,83886080,22223470592,1539,0,36262,36262,69,7.4,619190,2155872256,570425344,33554432,6816082
1786352695,3351116,14240,83886080,22223470592,1539,0,36262,36262,90,7.4,621088,2155872256,570425344,33554432,7340396
1786352705,3351116,14240,83886080,22223470592,1539,0,36266,36266,84,7.4,620122,2155872256,570425344,33554432,7340396
1786352715,3351116,14240,83886080,22223470592,1539,0,36270,36270,68,7.4,620074,2155872256,570425344,33554432,7340396
1786352725,3351116,14240,83886080,22223470592,1539,0,36271,36271,83,7.4,620326,2155872256,570425344,33554432,7340396
1786352735,3351116,14240,83886080,22223470592,1539,0,36275,36275,69,7.4,625080,2155872256,570425344,33554432,7340396
1786352745,3351116,14240,83886080,22223470592,1539,0,36279,36279,55,7.4,620400,2155872256,570425344,33554432,7340396
1786352755,3351116,14240,83886080,22223470592,1539,0,36280,36280,79,7.4,620101,2155872256,570425344,33554432,7340396
1786352765,3351116,14240,83886080,22223470592,1539,0,36284,36284,60,7.4,619493,2155872256,570425344,33554432,6291768
1786352775,3351116,14240,83886080,22223470592,1539,0,36285,36285,80,7.4,621122,2155872256,570425344,33554432,6816082
1786352786,3351116,14240,83886080,22223470592,1539,0,36288,36288,76,7.4,620921,2155872256,570425344,33554432,7340396
1786352796,3351116,14240,83886080,22223470592,1539,0,36289,36289,89,7.4,620926,2155872256,570425344,33554432,7340396
1786352806,3351116,14240,83886080,22223470592,1539,0,36290,36290,89,7.4,621600,2155872256,570425344,33554432,6816082
1786352816,3351116,14240,83886080,22223470592,1539,0,36293,36293,95,7.4,619961,2155872256,570425344,33554432,7340396
1786352826,3351116,14240,83886080,22223470592,1539,0,36297,36297,71,7.4,617879,2155872256,570425344,33554432,7340396
1786352836,3351116,14240,83886080,22223470592,1539,0,36298,36298,85,7.4,620147,2155872256,570425344,33554432,7340396
1786352846,3351116,14240,83886080,22223470592,1539,0,36302,36302,74,7.4,620783,2155872256,570425344,33554432,7340396
