unix_s,vmrss_kb,docs_live,doc_resident_bytes,disk_used_bytes,wa_milli_max,diskfull_refusals,ckpts,manifests,segs_live,sqes_per_submit,used_memory_kb,tier_committed_bytes,tier_index_bytes,log_staging_bytes,ckpt_buffer_bytes,cold_reads_issued,flush_slices,compact_slices,dead_bytes,live_bytes,compact_idle_pressure
1786805836,3345548,14240,83886080,34244628480,1491,0,21791,21791,73,6.1,593444,2160066560,570425344,33554432,6816082,148295055,98158,8777189,83097178312,21978152960,0
1786805846,3341248,14240,83886080,34251972608,1491,0,21793,21793,68,6.1,601231,2155872256,570425344,33554432,6816082,148300022,98165,8778429,83104271176,21978152960,0
1786805856,3344500,14240,83886080,34263531520,1491,0,21797,21797,59,6.1,600824,2157969408,570425344,33554432,6816082,148310435,98176,8780495,83117025336,21978152960,0
1786805866,3341248,14240,83886080,34267729920,1491,0,21797,21797,67,6.1,595482,2155872256,570425344,33554432,6816082,148312075,98180,8781101,83119984888,21978152960,0
1786805876,3356060,14240,83886080,34303422464,1491,0,21801,21801,61,6.1,595633,2170552320,570425344,33554432,6816082,148350196,98214,8785679,83156138792,21978152960,0
1786805886,3342268,14240,83886080,34313924608,1491,0,21801,21801,79,6.1,595529,2155872256,570425344,33554432,6816082,148356704,98224,8787897,83167221392,21978152960,0
1786805896,3352768,14240,83886080,34339106816,1491,0,21805,21805,75,6.1,593538,2167406592,570425344,33554432,6816082,148385385,98248,8790533,83191573768,21978152960,0
1786805907,3343100,14240,83886080,34364317696,1491,0,21809,21809,55,6.1,598855,2156920832,570425344,33554432,6816082,148399530,98272,8795692,83217312648,21978152960,0
1786805917,3340860,14240,83886080,34376921088,1491,0,21812,21811,61,6.1,593354,2155872256,570425344,33554432,4194512,148408413,98284,8797598,83228650960,21978152960,0
1786805927,3342644,14240,83886080,34377969664,1491,0,21813,21813,63,6.1,593366,2155872256,570425344,33554432,6816082,148411671,98285,8797942,83231517240,21978152960,0
1786805937,3342344,14240,83886080,34390577152,1491,0,21814,21813,71,6.1,603582,2155872256,570425344,33554432,5243140,148416701,98297,8800093,83241730000,21978152960,0
1786805947,3346120,14240,83886080,34396872704,1491,0,21817,21817,56,6.1,596440,2160066560,570425344,33554432,6816082,148428339,98303,8800683,83249899160,21978152960,0
1786805957,3346920,14240,83886080,34421022720,1491,0,21821,21821,55,6.1,602705,2161115136,570425344,33554432,6816082,148457194,98326,8803067,83273642648,21978152960,0
1786805967,3343188,14240,83886080,34433613824,1491,0,21825,21824,57,6.1,593396,2155872256,570425344,33554432,5243140,148465812,98338,8805779,83287650216,21978152960,0
1786805977,3342788,14240,83886080,34442014720,1491,0,21827,21826,62,6.1,594725,2156920832,570425344,33554432,4718826,148472859,98346,8806791,83294883512,21978152960,0
1786805987,3358008,14240,83886080,34467205120,1491,0,21829,21829,66,6.1,593373,2171600896,570425344,33554432,6816082,148509615,98370,8808558,83320656976,21978152960,0
1786805999,3341532,14240,83886080,34475601920,1491,0,21829,21829,72,6.1,613656,2155872256,570425344,33554432,6816082,148512308,98378,8810064,83327327496,21978152960,0
1786806009,3351588,14240,83886080,34504990720,1491,0,21833,21833,67,6.1,593879,2165309440,570425344,33554432,6816082,148542141,98406,8814317,83358116688,21978152960,0
1786806019,3341500,14240,83886080,34516533248,1491,0,21833,21833,86,6.1,593349,2155872256,570425344,33554432,6816082,148548821,98417,8816388,83368823056,21978152960,0
1786806029,3344168,14240,83886080,34531229696,1491,0,21837,21837,68,6.1,595600,2157969408,570425344,33554432,6816082,148559968,98431,8819064,83384069360,21978152960,0
1786806040,3342952,14240,83886080,34543837184,1491,0,21841,21841,54,6.1,602373,2156920832,570425344,33554432,6816082,148568675,98443,8821299,83396466152,21978152960,0
1786806050,3341304,14240,83886080,34557493248,1491,0,21841,21841,79,6.1,593315,2155872256,570425344,33554432,6816082,148580892,98456,8823153,83409454016,21978152960,0
1786806060,3352064,14240,83886080,34576388096,1491,0,21845,21845,63,6.1,593523,2165309440,570425344,33554432,6816082,148605164,98474,8825341,83430049312,21978152960,0
1786806070,3342932,14240,83886080,34599473152,1491,0,21846,21846,79,6.1,600959,2156920832,570425344,33554432,6816082,148636803,98496,8826774,83452016440,21978152960,0
1786806080,3341184,14240,83886080,34604724224,1491,0,21847,21847,79,6.1,601969,2155872256,570425344,33554432,6816082,148639000,98501,8827735,83456542752,21978152960,0
1786806090,3341632,14240,83886080,34616266752,1491,0,21851,21851,60,6.1,593398,2155872256,570425344,33554432,6816082,148645909,98512,8830122,83468509864,21978152960,0
1786806101,3344380,14240,83886080,34634108928,1491,0,21855,21855,44,6.1,595731,2160066560,570425344,33554432,6816082,148661843,98529,8832466,83485059880,21978152960,0
1786806111,3341748,14240,83886080,34638307328,1491,0,21855,21855,66,6.1,603763,2155872256,570425344,33554432,6816082,148668726,98533,8832830,83490006440,21978152960,0
1786806121,3361380,14240,83886080,34675052544,1491,0,21859,21859,64,6.1,593366,2175795200,570425344,33554432,6816082,148715304,98568,8836337,83527526936,21978152960,0
1786806131,3342356,14240,83886080,34685542400,1491,0,21859,21859,80,6.1,593334,2155872256,570425344,33554432,6816082,148720705,98578,8838392,83538504736,21978152960,0
1786806141,3356748,14240,83886080,33644326912,1492,0,21863,21863,77,6.1,593405,2170552320,570425344,33554432,6816082,148757746,98609,8841614,83571028368,21978152960,0
1786806153,3342876,14240,83886080,33651671040,1492,0,21863,21863,85,6.1,593480,2155872256,570425344,33554432,6816082,148760621,98616,8842991,83577784824,21978152960,0
1786806163,3342644,14240,83886080,33666363392,1492,0,21867,21867,65,6.1,595833,2156920832,570425344,33554432,6816082,148768482,98630,8845547,83592233600,21978152960,0
1786806173,3342428,14240,83886080,33676865536,1492,0,21869,21869,63,6.1,593458,2155872256,570425344,33554432,5767454,148779762,98640,8847026,83603565624,21978152960,0
1786806183,3347492,14240,83886080,33704153088,1492,0,21871,21871,65,6.1,593400,2162163712,570425344,33554432,6816082,148806871,98666,8849583,83628688280,21978152960,0
1786806193,3342924,14240,83886080,33711505408,1492,0,21873,21873,66,6.1,605249,2156920832,570425344,33554432,6816082,148811473,98673,8850854,83636583912,21978152960,0
1786806203,3352736,14240,83886080,32667136000,1492,0,21876,21876,66,6.1,596365,2166358016,570425344,33554432,6816082,148852669,98701,8853172,83667605760,21978152960,0
1786806213,3341284,14240,83886080,32681832448,1492,0,21876,21876,79,6.1,593352,2155872256,570425344,33554432,6816082,148857651,98715,8855459,83681011776,21978152960,0
1786806223,3361836,14240,83886080,32720662528,1492,0,21880,21880,77,6.1,593353,2176843776,570425344,33554432,6816082,148906109,98752,8858445,83719890480,21978152960,0
1786806234,3342772,14240,83886080,32729067520,1492,0,21880,21880,87,6.1,600717,2155872256,570425344,33554432,6816082,148909430,98760,8859949,83728871840,21978152960,0
1786806244,3343204,14240,83886080,32751104000,1492,0,21884,21884,57,6.1,595045,2156920832,570425344,33554432,6816082,148921099,98781,8864287,83751252928,21978152960,0
1786806254,3342416,14240,83886080,32763699200,1492,0,21884,21884,84,6.1,596368,2155872256,570425344,33554432,6816082,148944484,98793,8864379,83764024904,21978152960,0
1786806264,3343280,14240,83886080,31715131392,1492,0,21888,21888,58,6.1,593428,2157969408,570425344,33554432,6816082,148957440,98817,8868629,83787914064,21978152960,0
1786806275,3342860,14240,83886080,31725633536,1492,0,21888,21888,82,6.1,602154,2155872256,570425344,33554432,6816082,148963543,98827,8870177,83798029360,21978152960,0
1786806285,3351136,14240,83886080,31749771264,1492,0,21892,21892,61,6.1,593362,2165309440,570425344,33554432,6816082,148989378,98850,8873501,83823279872,21978152960,0
1786806295,3342252,14240,83886080,31763415040,1492,0,21892,21892,83,6.1,604289,2155872256,570425344,33554432,6816082,149008247,98863,8874143,83836173416,21978152960,0
1786806306,3342520,14240,83886080,31769714688,1492,0,21892,21892,88,6.1,606686,2155872256,570425344,33554432,6816082,149009708,98869,8875195,83842047456,21978152960,0
1786806316,3353032,14240,83886080,31799103488,1492,0,21896,21896,78,6.1,608522,2166358016,570425344,33554432,6816082,149042300,98897,8878809,83873401520,21978152960,0
1786806326,3341860,14240,83886080,31813795840,1492,0,21897,21896,92,6.1,603136,2155872256,570425344,33554432,5243140,149048270,98911,8881331,83887202632,21978152960,0
1786806336,3353436,14240,83886080,31830589440,1492,0,21900,21900,70,6.1,595473,2168455168,570425344,33554432,6816082,149072235,98927,8881997,83903218168,21978152960,0
1786806346,3342856,14240,83886080,31848435712,1492,0,21901,21901,85,6.1,597775,2156920832,570425344,33554432,6816082,149094030,98944,8883374,83921697552,21978152960,0
1786806356,3349940,14240,83886080,30803021824,1492,0,21905,21905,66,6.1,593306,2164260864,570425344,33554432,6816082,149117476,98971,8887262,83949924384,21978152960,0
1786806367,3341240,14240,83886080,30808268800,1492,0,21905,21905,81,6.1,605788,2155872256,570425344,33554432,6816082,149120406,98976,8887766,83953707664,21978152960,0
1786806377,3341732,14240,83886080,30820864000,1492,0,21909,21908,62,6.1,599940,2155872256,570425344,33554432,4456669,149126819,98988,8890244,83967779160,21978152960,0
1786806387,3346268,14240,83886080,30831357952,1492,0,21910,21910,68,6.1,595546,2160066560,570425344,33554432,6291768,149142984,98998,8890824,83978726568,21978152960,0
1786806397,3343520,14240,83886080,30839758848,1492,0,21912,21912,65,6.1,595259,2159017984,570425344,33554432,6816082,149148709,99006,8891916,83985423288,21978152960,0
1786806408,3344504,14240,83886080,30851301376,1492,0,21916,21916,59,6.1,601852,2156920832,570425344,33554432,6816082,149163031,99017,8893808,83999938088,21978152960,0
1786806418,3355328,14240,83886080,30886985728,1492,0,21920,21920,56,6.1,594366,2170552320,570425344,33554432,6816082,149204111,99051,8897014,84033160736,21978152960,0
1786806428,3342548,14240,83886080,30897487872,1492,0,21920,21920,74,6.1,605778,2155872256,570425344,33554432,6816082,149216897,99061,8897992,84043606152,21978152960,0
1786806438,3365032,14240,83886080,30942617600,1492,0,21924,21924,72,6.1,593406,2179989504,570425344,33554432,6816082,149274680,99104,8901677,84089227688,21978152960,0
1786806453,3343416,14240,83886080,30955212800,1492,0,21924,21924,88,6.1,607067,2155872256,570425344,33554432,6816082,149283828,99116,8903621,84100877256,21978152960,0
1786806463,3352096,14240,83886080,30982504448,1492,0,21928,21928,70,6.1,596415,2165309440,570425344,33554432,6816082,149316029,99142,8907258,84130459152,21978152960,0
1786806473,3342884,14240,83886080,30991941632,1492,0,21928,21928,92,6.1,593466,2155872256,570425344,33554432,6816082,149323722,99151,8908162,84138866208,21978152960,0
1786806483,3342208,14240,83886080,31002443776,1492,0,21932,21932,57,6.1,593557,2155872256,570425344,33554432,6291768,149329750,99161,8910384,84149644888,21978152960,0
1786806493,3342620,14240,83886080,31007694848,1492,0,21932,21932,73,6.1,601228,2156920832,570425344,33554432,6816082,149334356,99166,8911304,84154295912,21978152960,0
1786806503,3341800,14240,83886080,31018188800,1492,0,21934,21934,62,6.1,597786,2155872256,570425344,33554432,5767454,149338695,99176,8913376,84165074592,21978152960,0
1786806513,3355832,14240,83886080,31043375104,1493,0,21936,21936,66,6.1,600832,2169503744,570425344,33554432,6816082,149372801,99200,8915196,84190838624,21978152960,0
1786806523,3343028,14240,83886080,31066468352,1493,0,21940,21940,56,6.1,597574,2156920832,570425344,33554432,6816082,149389008,99222,8919595,84213391584,21978152960,0
1786806534,3342488,14240,83886080,31080112128,1493,0,21942,21942,61,6.1,596452,2155872256,570425344,33554432,6816082,149398836,99235,8921865,84227520720,21978152960,0
1786806544,3343768,14240,83886080,31088513024,1493,0,21944,21944,66,6.1,596614,2157969408,570425344,33554432,6816082,149410537,99243,8922387,84235206752,21978152960,0
1786806554,3344512,14240,83886080,31102156800,1493,0,21948,21948,58,6.1,605838,2159017984,570425344,33554432,6816082,149427752,99256,8924459,84248446136,21978152960,0
1786806564,3347720,14240,83886080,31124197376,1493,0,21952,21952,53,6.1,595306,2162163712,570425344,33554432,6816082,149454385,99277,8926869,84270623912,21978152960,0
1786806574,3341432,14240,83886080,31128395776,1493,0,21952,21952,68,6.1,595074,2155872256,570425344,33554432,6816082,149457525,99281,8927468,84274656616,21978152960,0
1786806584,3345908,14240,83886080,31150436352,1493,0,21956,21956,53,6.1,599118,2160066560,570425344,33554432,6816082,149477285,99302,8931713,84297064952,21978152960,0
1786806594,3341540,14240,83886080,31161978880,1493,0,21956,21956,77,6.1,593431,2155872256,570425344,33554432,6816082,149496439,99313,8932104,84308324664,21978152960,0
1786806605,3356620,14240,83886080,31199768576,1493,0,21960,21960,63,6.1,594901,2172649472,570425344,33554432,6816082,149537083,99349,8936406,84344829648,21978152960,0
1786806615,3340892,14240,83886080,31207116800,1493,0,21960,21960,82,6.1,596236,2155872256,570425344,33554432,6816082,149544389,99356,8937550,84352877240,21978152960,0
1786806625,3344968,14240,83886080,31221809152,1493,0,21964,21964,68,6.1,593432,2159017984,570425344,33554432,6816082,149557928,99370,8940482,84368454712,21978152960,0
1786806636,3343568,14240,83886080,31228108800,1493,0,21964,21964,74,6.1,603726,2155872256,570425344,33554432,6816082,149559909,99376,8941314,84373019800,21978152960,0
1786806646,3342080,14240,83886080,31240699904,1493,0,21966,21966,68,6.1,599995,2155872256,570425344,33554432,4718826,149566557,99388,8943962,84387139504,21978152960,0
1786806656,3372952,14240,83886080,31281639424,1493,0,21968,21968,78,6.1,599082,2188378112,570425344,33554432,6816082,149632195,99427,8945904,84427554576,21978152960,0
1786806667,3342404,14240,83886080,31288979456,1493,0,21969,21969,81,6.1,606571,2155872256,570425344,33554432,6816082,149637356,99434,8947547,84435088648,21978152960,0
1786806677,3343252,14240,83886080,31301578752,1493,0,21973,21973,70,6.1,593446,2157969408,570425344,33554432,6816082,149664345,99446,8950548,84447438280,21978152960,0
1786806687,3341780,14240,83886080,31318372352,1493,0,21977,21977,50,6.1,593345,2155872256,570425344,33554432,6816082,149680625,99462,8955038,84464803640,21978152960,0
1786806698,3342960,14240,83886080,31319420928,1493,0,21977,21977,74,6.1,605380,2155872256,570425344,33554432,6816082,149693387,99463,8955469,84466150320,21978152960,0
1786806708,3342360,14240,83886080,31336214528,1493,0,21981,21981,66,6.1,593346,2156920832,570425344,33554432,6816082,149720294,99479,8959804,84482175288,21978152960,0
1786806722,3342380,14240,83886080,31340421120,1493,0,21981,21981,77,6.1,601264,2155872256,570425344,33554432,6816082,149722732,99483,8960744,84485700760,21978152960,0
1786806733,3341616,14240,83886080,31348809728,1493,0,21985,21985,66,6.1,593369,2155872256,570425344,33554432,6816082,149730031,99491,8963184,84495042632,21978152960,0
1786806743,3341032,14240,83886080,31355109376,1493,0,21988,21988,58,6.1,600439,2155872256,570425344,33554432,5767454,149740161,99497,8965004,84500739560,21978152960,0
1786806753,3341496,14240,83886080,31364554752,1493,0,21991,21991,61,6.1,597690,2155872256,570425344,33554432,6816082,149770769,99506,8967289,84510654688,21978152960,0
1786806763,3341800,14240,83886080,31370854400,1493,0,21991,21991,76,6.1,598034,2155872256,570425344,33554432,6816082,149774727,99512,8968998,84517389136,21978152960,0
1786806773,3342028,14240,83886080,31387648000,1493,0,21995,21995,73,6.1,596815,2155872256,570425344,33554432,6816082,149821026,99528,8972650,84534267176,21978152960,0
1786806783,3342516,14240,83886080,31393947648,1493,0,21995,21995,86,6.1,596505,2155872256,570425344,33554432,6816082,149827110,99534,8974327,84541057168,21978152960,0
1786806795,3343420,14240,83886080,31412838400,1493,0,21999,21999,54,6.1,595975,2155872256,570425344,33554432,6816082,149840172,99552,8978897,84560858080,21978152960,0
1786806805,3342412,14240,83886080,31417032704,1493,0,21999,21999,80,6.1,605811,2155872256,570425344,33554432,6816082,149866295,99556,8979073,84562128256,21978152960,0
1786806816,3341748,14240,83886080,31441178624,1493,0,22003,22003,59,6.1,593410,2155872256,570425344,33554432,6816082,149883696,99579,8985020,84587452128,21978152960,0
1786806826,3343252,14240,83886080,31447470080,1493,0,22003,22003,82,6.1,593316,2155872256,570425344,33554432,6816082,149889827,99585,8986992,84595288024,21978152960,0
1786806836,3341144,14240,83886080,31463219200,1493,0,22007,22007,55,6.1,593461,2155872256,570425344,33554432,6816082,149907791,99600,8990241,84608856480,21978152960,0
1786806847,3343456,14240,83886080,31466364928,1493,0,22007,22007,82,6.1,597421,2154823680,570425344,33554432,6816082,149940653,99603,8990885,84612371472,21978152960,0
1786806857,3341512,14240,83886080,31472668672,1493,0,22007,22007,88,6.1,601342,2155872256,570425344,33554432,6816082,149943002,99609,8992488,84618698248,21978152960,0
1786806868,3342820,14240,83886080,31485259776,1493,0,22011,22011,74,6.1,595265,2155872256,570425344,33554432,6816082,149970215,99621,8995802,84632589488,21978152960,0
1786806878,3342460,14240,83886080,31504150528,1494,0,22015,22015,49,6.1,595541,2155872256,570425344,33554432,6816082,149980701,99639,9000082,84651101360,21978152960,0
1786806888,3342312,14240,83886080,31507304448,1494,0,22015,22015,74,6.1,600821,2155872256,570425344,33554432,6816082,149986453,99642,9000531,84653077888,21978152960,0
1786806898,3342244,14240,83886080,31514644480,1494,0,22019,22019,59,6.1,593355,2155872256,570425344,33554432,6816082,149991651,99649,9002303,84661365472,21978152960,0
1786806908,3341880,14240,83886080,31519895552,1494,0,22019,22019,66,6.1,593377,2155872256,570425344,33554432,6816082,149993502,99654,9003327,84666321464,21978152960,0
1786806918,3341164,14240,83886080,31529345024,1494,0,22023,22023,48,6.1,596991,2155872256,570425344,33554432,6816082,149998566,99663,9005270,84674934976,21978152960,0
1786806928,3342604,14240,83886080,31537737728,1494,0,22025,22025,61,6.1,593370,2155872256,570425344,33554432,6816082,150024446,99671,9007167,84684807136,21978152960,0
1786806938,3341920,14240,83886080,31556636672,1494,0,22029,22029,52,6.1,593345,2155872256,570425344,33554432,6816082,150042838,99689,9010874,84702978408,21978152960,0
1786806949,3342552,14240,83886080,31559782400,1494,0,22029,22029,79,6.1,606668,2155872256,570425344,33554432,6816082,150064823,99692,9011427,84705748272,21978152960,0
1786806959,3342216,14240,83886080,31582867456,1494,0,22033,22033,64,6.1,595744,2155872256,570425344,33554432,6816082,150089236,99714,9016366,84729493856,21978152960,0
1786806969,3341808,14240,83886080,31587069952,1494,0,22033,22033,88,6.1,593373,2155872256,570425344,33554432,6816082,150118900,99718,9017003,84733298096,21978152960,0
1786806979,3341492,14240,83886080,31611211776,1494,0,22037,22037,65,6.1,593388,2156920832,570425344,33554432,6816082,150140480,99741,9021787,84756011400,21978152960,0
1786806990,3343004,14240,83886080,31611211776,1494,0,22037,22037,86,6.1,595687,2155872256,570425344,33554432,6816082,150143752,99741,9022342,84758620920,21978152960,0
1786807000,3340872,14240,83886080,31623811072,1494,0,22037,22037,94,6.1,593312,2155872256,570425344,33554432,6816082,150148350,99753,9024559,84769033848,21978152960,0
1786807010,3342596,14240,83886080,31638503424,1494,0,22041,22041,64,6.1,593305,2155872256,570425344,33554432,6816082,150168591,99767,9028031,84785459152,21978152960,0
1786807020,3342976,14240,83886080,31642697728,1494,0,22041,22041,88,6.1,606896,2155872256,570425344,33554432,6816082,150189935,99771,9028622,84789032832,21978152960,0
1786807031,3342028,14240,83886080,31667888128,1494,0,22045,22045,64,6.1,593371,2155872256,570425344,33554432,6816082,150208197,99795,9034009,84814234088,21978152960,0
1786807041,3340904,14240,83886080,31680483328,1494,0,22045,22045,86,6.1,601996,2155872256,570425344,33554432,6816082,150215372,99807,9036469,84825697112,21978152960,0
1786807053,3341752,14240,83886080,31687835648,1494,0,22045,22045,96,6.1,606155,2155872256,570425344,33554432,6816082,150218444,99814,9038133,84833099136,21978152960,0
1786807063,3343516,14240,83886080,31702528000,1494,0,22049,22049,70,6.1,594730,2157969408,570425344,33554432,6816082,150244667,99828,9041317,84848274176,21978152960,0
1786807073,3342500,14240,83886080,31706726400,1494,0,22049,22049,96,6.1,594205,2155872256,570425344,33554432,6816082,150271289,99832,9042276,84853529896,21978152960,0
1786807083,3340944,14240,83886080,31720370176,1494,0,22052,22051,87,6.1,593423,2155872256,570425344,33554432,5243140,150278010,99845,9045324,84865593424,21978152960,0
1786807093,3342256,14240,83886080,31721418752,1494,0,22053,22053,88,6.1,600621,2155872256,570425344,33554432,6816082,150296486,99846,9045683,84867960856,21978152960,0
1786807104,3342240,14240,83886080,31730868224,1494,0,22057,22057,53,6.1,595194,2155872256,570425344,33554432,6816082,150302439,99855,9048120,84877367704,21978152960,0
1786807114,3341992,14240,83886080,31737163776,1495,0,22059,22059,60,6.1,607966,2155872256,570425344,33554432,5767454,150312096,99861,9049622,84882372952,21978152960,0
1786807124,3341520,14240,83886080,31740313600,1495,0,22062,22062,51,6.1,593461,2155872256,570425344,33554432,6291768,150317824,99864,9050780,84886091256,21978152960,0
1786807134,3342256,14240,83886080,31749758976,1495,0,22064,22064,65,6.1,593834,2155872256,570425344,33554432,6816082,150350110,99873,9052734,84896264192,21978152960,0
1786807144,3342164,14240,83886080,31768653824,1495,0,22068,22068,58,6.1,595382,2156920832,570425344,33554432,6816082,150367192,99891,9057592,84913991112,21978152960,0
1786807154,3342520,14240,83886080,31769702400,1495,0,22068,22068,86,6.1,595027,2155872256,570425344,33554432,6816082,150396094,99892,9057992,84916453912,21978152960,0
1786807166,3341960,14240,83886080,31775997952,1495,0,22068,22068,91,6.1,602538,2155872256,570425344,33554432,6816082,150398489,99898,9059463,84921152096,21978152960,0
1786807177,3342180,14240,83886080,31790694400,1495,0,22072,22072,77,6.1,594774,2156920832,570425344,33554432,6816082,150428493,99912,9063714,84936029504,21978152960,0
1786807188,3341896,14240,83886080,31793844224,1495,0,22072,22072,90,6.1,598808,2155872256,570425344,33554432,6816082,150431426,99915,9064738,84939008968,21978152960,0
1786807198,3342380,14240,83886080,31800143872,1495,0,22072,22072,103,6.1,595833,2155872256,570425344,33554432,6816082,150436182,99921,9067164,84946718056,21978152960,0
1786807208,3343136,14240,83886080,31813783552,1495,0,22076,22076,78,6.1,602528,2156920832,570425344,33554432,6816082,150463595,99934,9071043,84960077960,21978152960,0
1786807218,3341488,14240,83886080,31817981952,1495,0,22076,22076,100,6.1,605139,2155872256,570425344,33554432,6816082,150476445,99938,9072017,84963728144,21978152960,0
1786807228,3340900,14240,83886080,31827427328,1495,0,22080,22080,58,6.1,593842,2155872256,570425344,33554432,4718826,150482947,99947,9075034,84972467416,21978152960,0
1786807238,3342220,14240,83886080,31827427328,1495,0,22080,22080,87,6.1,593430,2155872256,570425344,33554432,6816082,150506491,99947,9075209,84973814096,21978152960,0
1786807248,3341972,14240,83886080,31831625728,1495,0,22080,22080,95,6.1,596211,2155872256,570425344,33554432,6816082,150508712,99951,9076473,84977757720,21978152960,0
1786807259,3341244,14240,83886080,31840022528,1495,0,22081,22081,96,6.1,597408,2155872256,570425344,33554432,6816082,150514059,99959,9078940,84985400784,21978152960,0
1786807269,3352776,14240,83886080,31856820224,1495,0,22084,22084,84,6.1,599419,2166358016,570425344,33554432,6816082,150545949,99975,9079753,85003503936,21978152960,0
1786807280,3342252,14240,83886080,31867314176,1495,0,22085,22085,91,6.1,594266,2156920832,570425344,33554432,6816082,150552859,99985,9081933,85011902608,21978152960,0
1786807290,3346852,14240,83886080,31880957952,1495,0,22088,22088,79,6.1,593423,2161115136,570425344,33554432,6816082,150571979,99998,9084371,85026791544,21978152960,0
1786807300,3344248,14240,83886080,31894605824,1495,0,22092,22092,61,6.1,593394,2157969408,570425344,33554432,6816082,150585364,100011,9088170,85040907056,21978152960,0
1786807312,3341988,14240,83886080,31897751552,1495,0,22092,22092,74,6.1,604230,2155872256,570425344,33554432,6816082,150587727,100014,9088753,85042880440,21978152960,0
1786807323,3345672,14240,83886080,31914545152,1495,0,22096,22096,65,6.1,593538,2160066560,570425344,33554432,6816082,150606877,100030,9093458,85060187112,21978152960,0
1786807333,3341600,14240,83886080,31923990528,1495,0,22100,22099,57,6.1,595515,2156920832,570425344,33554432,5243140,150614560,100039,9096041,85068623512,21978152960,0
1786807343,3344588,14240,83886080,31936589824,1495,0,22103,22103,49,6.1,594340,2157969408,570425344,33554432,4718826,150633830,100051,9097634,85081300120,21978152960,0
1786807353,3344116,14240,83886080,31939739648,1495,0,22104,22104,63,6.1,602118,2157969408,570425344,33554432,6816082,150640231,100054,9098562,85085876736,21978152960,0
1786807363,3346292,14240,83886080,31954432000,1495,0,22107,22107,64,6.1,594542,2160066560,570425344,33554432,6816082,150660550,100068,9101907,85100671352,21978152960,0
1786807373,3354056,14240,83886080,31979622400,1495,0,22111,22111,58,6.1,595315,2168455168,570425344,33554432,6816082,150695997,100092,9106526,85125535152,21978152960,0
1786807383,3342636,14240,83886080,31991164928,1495,0,22111,22111,81,6.1,593420,2155872256,570425344,33554432,6816082,150716405,100103,9107725,85137834480,21978152960,0
1786807394,3358676,14240,83886080,32020553728,1495,0,22115,22115,73,6.1,595235,2172649472,570425344,33554432,6816082,150759662,100131,9112312,85166883992,21978152960,0
1786807404,3341624,14240,83886080,32032104448,1495,0,22115,22115,92,6.1,601950,2155872256,570425344,33554432,6816082,150774379,100142,9113692,85176627248,21978152960,0
1786807414,3341220,14240,83886080,32036298752,1495,0,22115,22115,100,6.1,593377,2155872256,570425344,33554432,6816082,150778425,100146,9115642,85181501496,21978152960,0
1786807424,3343492,14240,83886080,32045748224,1495,0,22119,22119,81,6.1,593435,2156920832,570425344,33554432,6816082,150790374,100155,9118641,85192174328,21978152960,0
1786807435,3341780,14240,83886080,32053092352,1495,0,22120,22120,85,6.1,593310,2155872256,570425344,33554432,6291768,150796931,100162,9120969,85198855328,21978152960,0
1786807445,3355148,14240,83886080,32079331328,1495,0,22123,22123,77,6.1,593335,2169503744,570425344,33554432,6816082,150839699,100187,9123447,85225082576,21978152960,0
1786807455,3341696,14240,83886080,32086683648,1495,0,22125,22125,75,6.1,594208,2155872256,570425344,33554432,5767454,150846563,100194,9126160,85232415432,21978152960,0
1786807465,3344660,14240,83886080,32095076352,1495,0,22127,22127,79,6.1,600997,2159017984,570425344,33554432,6816082,150856598,100202,9128244,85240553152,21978152960,0
1786807477,3341640,14240,83886080,32103477248,1495,0,22127,22127,89,6.1,603592,2155872256,570425344,33554432,6816082,150863108,100210,9131143,85247984520,21978152960,0
1786807487,3348304,14240,83886080,32110821376,1495,0,22131,22131,65,6.1,602552,2163212288,570425344,33554432,6816082,150875702,100217,9132076,85255935696,21978152960,0
1786807497,3343604,14240,83886080,32125521920,1495,0,22133,22133,72,6.1,596109,2156920832,570425344,33554432,6816082,150902330,100231,9133552,85271983720,21978152960,0
1786807507,3346552,14240,83886080,32144412672,1495,0,22136,22136,67,6.1,596494,2161115136,570425344,33554432,6816082,150925864,100249,9137127,85289681296,21978152960,0
1786807517,3341888,14240,83886080,32152805376,1495,0,22140,22140,45,6.1,594765,2155872256,570425344,33554432,5243140,150933880,100257,9139704,85297784432,21978152960,0
1786807527,3350624,14240,83886080,32167501824,1495,0,22140,22140,73,6.1,599982,2164260864,570425344,33554432,6816082,150960633,100271,9141032,85313772720,21978152960,0
1786807537,3349832,14240,83886080,32192696320,1495,0,22144,22144,64,6.1,595639,2165309440,570425344,33554432,6816082,150990006,100295,9146349,85337089672,21978152960,0
1786807548,3343232,14240,83886080,32193744896,1495,0,22144,22144,83,6.1,605929,2155872256,570425344,33554432,6816082,150993179,100296,9147071,85339805040,21978152960,0
1786807559,3341072,14240,83886080,32201084928,1495,0,22146,22146,74,6.1,597508,2155872256,570425344,33554432,6291768,150998307,100303,9149315,85345936888,21978152960,0
1786807569,3346932,14240,83886080,32211587072,1495,0,22149,22149,69,6.1,597962,2161115136,570425344,33554432,6816082,151016683,100313,9150406,85357185072,21978152960,0
1786807579,3343356,14240,83886080,32222081024,1495,0,22150,22150,80,6.1,606660,2156920832,570425344,33554432,6816082,151031205,100323,9152019,85367251112,21978152960,0
