unix_s,vmrss_kb,docs_live,doc_resident_bytes,disk_used_bytes,wa_milli_max,diskfull_refusals,ckpts,manifests,segs_live,sqes_per_submit
1785919754,598668,14240,83886080,0,0,0,13301,13301,13,7.5
1785919764,599244,14240,83886080,0,0,0,13331,13329,18,7.5
1785919774,597300,14240,83886080,0,0,0,13365,13365,11,7.5
1785919784,597596,14240,83886080,0,0,0,13397,13397,11,7.5
1785919795,598060,14240,83886080,0,0,0,13427,13427,14,7.5
1785919805,599148,14240,83886080,0,0,0,13461,13461,12,7.5
1785919815,599740,14240,83886080,0,0,0,13493,13493,15,7.5
1785919825,598996,14240,83886080,0,0,0,13525,13525,13,7.5
1785919835,601348,14240,83886080,0,0,0,13561,13561,12,7.5
1785919845,598836,14240,83886080,0,0,0,13595,13595,13,7.5
1785919855,598956,14240,83886080,0,0,0,13627,13627,12,7.5
1785919865,601236,14240,83886080,0,0,0,13662,13662,13,7.5
1785919875,598908,14240,83886080,0,0,0,13697,13697,12,7.5
1785919885,605972,14240,83886080,0,0,0,13729,13729,15,7.5
1785919895,602792,14240,83886080,0,0,0,13763,13763,14,7.5
1785919905,598424,14240,83886080,0,0,0,13795,13795,14,7.5
1785919916,602308,14240,83886080,0,0,0,13831,13831,12,7.5
1785919926,602276,14240,83886080,0,0,0,13865,13865,14,7.5
1785919936,597104,14240,83886080,0,0,0,13897,13897,14,7.5
1785919946,604324,14240,83886080,0,0,0,13931,13931,14,7.5
1785919956,599636,14240,83886080,0,0,0,13967,13967,12,7.5
1785919966,608332,14240,83886080,0,0,0,13997,13997,13,7.5
1785919976,602844,14240,83886080,0,0,0,14031,14031,14,7.5
1785919986,597908,14240,83886080,0,0,0,14067,14067,13,7.5
1785919996,602640,14240,83886080,0,0,0,14100,14100,14,7.5
1785920007,600896,14240,83886080,0,0,0,14137,14137,12,7.6
1785920017,604620,14240,83886080,0,0,0,14169,14169,15,7.6
1785920027,603656,14240,83886080,0,0,0,14203,14203,13,7.6
1785920037,597100,14240,83886080,0,0,0,14239,14239,12,7.6
1785920047,595940,14240,83886080,0,0,0,14271,14271,13,7.6
1785920057,598436,14240,83886080,0,0,0,14305,14305,11,7.6
1785920067,597912,14240,83886080,0,0,0,14339,14339,13,7.6
1785920077,601432,14240,83886080,0,0,0,14370,14370,14,7.6
1785920087,600180,14240,83886080,0,0,0,14405,14405,14,7.6
1785920097,600080,14240,83886080,0,0,0,14439,14439,12,7.6
1785920107,597508,14240,83886080,0,0,0,14471,14471,12,7.6
1785920117,602636,14240,83886080,0,0,0,14505,14505,14,7.6
1785920128,603856,14240,83886080,0,0,0,14538,14535,17,7.6
1785920138,602536,14240,83886080,0,0,0,14571,14571,15,7.6
1785920148,601272,14240,83886080,0,0,0,14605,14605,15,7.6
1785920158,599780,14240,83886080,0,0,0,14637,14637,13,7.6
1785920168,598272,14240,83886080,0,0,0,14673,14673,11,7.6
1785920178,597164,14240,83886080,0,0,0,14707,14707,12,7.6
1785920188,601944,14240,83886080,0,0,0,14739,14739,14,7.6
1785920198,595304,14240,83886080,0,0,0,14774,14774,13,7.6
1785920208,600612,14240,83886080,0,0,0,14808,14807,14,7.6
1785920218,599816,14240,83886080,0,0,0,14840,14840,13,7.6
1785920228,598972,14240,83886080,0,0,0,14873,14873,14,7.6
1785920238,598516,14240,83886080,0,0,0,14907,14907,12,7.6
1785920249,599856,14240,83886080,0,0,0,14940,14940,12,7.6
1785920259,597436,14240,83886080,0,0,0,14974,14974,13,7.6
1785920269,603604,14240,83886080,0,0,0,15007,15007,12,7.6
1785920279,603724,14240,83886080,0,0,0,15041,15041,14,7.6
1785920289,607060,14240,83886080,0,0,0,15075,15075,14,7.6
1785920299,602516,14240,83886080,0,0,0,15108,15108,12,7.6
1785920309,600400,14240,83886080,0,0,0,15142,15142,13,7.6
1785920319,600196,14240,83886080,0,0,0,15176,15176,13,7.6
1785920329,595420,14240,83886080,0,0,0,15210,15210,12,7.6
1785920339,599280,14240,83886080,0,0,0,15242,15242,16,7.6
1785920349,599276,14240,83886080,0,0,0,15277,15277,15,7.6
1785920360,600248,14240,83886080,0,0,0,15309,15309,12,7.6
1785920370,598204,14240,83886080,0,0,0,15343,15343,13,7.6
1785920380,597896,14240,83886080,0,0,0,15375,15375,14,7.6
1785920390,599760,14240,83886080,0,0,0,15410,15410,12,7.6
1785920400,598584,14240,83886080,0,0,0,15443,15443,13,7.6
1785920410,603648,14240,83886080,0,0,0,15467,15466,18,7.6
1785920420,597008,14240,83886080,0,0,0,15489,15489,13,7.6
1785920430,598260,14240,83886080,0,0,0,15522,15522,14,7.6
1785920441,599520,14240,83886080,0,0,0,15556,15556,14,7.6
1785920451,604948,14240,83886080,0,0,0,15588,15588,14,7.6
1785920461,600284,14240,83886080,0,0,0,15622,15622,14,7.6
1785920471,597756,14240,83886080,0,0,0,15657,15657,11,7.6
1785920481,597472,14240,83886080,0,0,0,15688,15688,14,7.6
1785920491,596676,14240,83886080,0,0,0,15721,15721,14,7.6
1785920501,606932,14240,83886080,0,0,0,15752,15752,16,7.6
1785920511,604076,14240,83886080,0,0,0,15788,15787,12,7.6
1785920521,597768,14240,83886080,0,0,0,15820,15820,13,7.6
1785920531,600364,14240,83886080,0,0,0,15850,15850,16,7.6
1785920541,597928,14240,83886080,0,0,0,15884,15884,12,7.6
1785920552,598736,14240,83886080,0,0,0,15916,15916,13,7.6
1785920562,598044,14240,83886080,0,0,0,15948,15948,12,7.6
1785920572,599184,14240,83886080,0,0,0,15980,15980,14,7.6
1785920582,602808,14240,83886080,0,0,0,16014,16014,13,7.6
1785920592,600328,14240,83886080,0,0,0,16046,16046,13,7.6
1785920602,597296,14240,83886080,0,0,0,16080,16079,13,7.6
1785920612,596532,14240,83886080,0,0,0,16114,16114,13,7.6
1785920622,597880,14240,83886080,0,0,0,16144,16144,14,7.6
1785920632,601740,14240,83886080,0,0,0,16179,16179,14,7.6
1785920642,601296,14240,83886080,0,0,0,16213,16212,14,7.6
1785920652,599456,14240,83886080,0,0,0,16244,16244,13,7.6
1785920663,598704,14240,83886080,0,0,0,16278,16278,13,7.6
1785920673,601636,14240,83886080,0,0,0,16309,16308,16,7.6
1785920683,599624,14240,83886080,0,0,0,16344,16344,12,7.6
1785920693,597256,14240,83886080,0,0,0,16376,16376,14,7.6
1785920703,598028,14240,83886080,0,0,0,16407,16407,13,7.6
1785920713,597224,14240,83886080,0,0,0,16441,16441,13,7.6
1785920723,601988,14240,83886080,0,0,0,16474,16474,13,7.6
1785920733,602068,14240,83886080,0,0,0,16505,16505,13,7.6
1785920743,600240,14240,83886080,0,0,0,16537,16537,12,7.6
1785920753,602256,14240,83886080,0,0,0,16571,16571,12,7.6
1785920764,599828,14240,83886080,0,0,0,16603,16603,11,7.6
1785920774,597908,14240,83886080,0,0,0,16635,16635,12,7.6
1785920784,600004,14240,83886080,0,0,0,16668,16668,13,7.6
1785920794,602084,14240,83886080,0,0,0,16700,16700,12,7.6
1785920804,597564,14240,83886080,0,0,0,16732,16732,13,7.6
1785920814,598348,14240,83886080,0,0,0,16767,16766,13,7.6
1785920824,598736,14240,83886080,0,0,0,16798,16798,13,7.6
1785920834,597856,14240,83886080,0,0,0,16831,16831,13,7.6
1785920844,605600,14240,83886080,0,0,0,16862,16862,15,7.6
1785920854,597292,14240,83886080,0,0,0,16894,16894,13,7.6
1785920864,603500,14240,83886080,0,0,0,16926,16926,13,7.6
1785920874,602376,14240,83886080,0,0,0,16960,16960,12,7.6
1785920885,598384,14240,83886080,0,0,0,16992,16992,13,7.6
1785920895,598428,14240,83886080,0,0,0,17026,17026,14,7.6
1785920905,602696,14240,83886080,0,0,0,17057,17057,13,7.6
1785920915,597116,14240,83886080,0,0,0,17090,17090,13,7.6
1785920925,598864,14240,83886080,0,0,0,17122,17122,14,7.6
1785920935,598796,14240,83886080,0,0,0,17153,17153,14,7.6
1785920945,599804,14240,83886080,0,0,0,17188,17187,13,7.7
1785920955,599132,14240,83886080,0,0,0,17221,17221,13,7.7
1785920965,601168,14240,83886080,0,0,0,17251,17251,12,7.7
1785920976,600472,14240,83886080,0,0,0,17283,17283,14,7.7
1785920986,597740,14240,83886080,0,0,0,17317,17317,13,7.7
1785920996,598476,14240,83886080,0,0,0,17349,17349,12,7.7
1785921006,597736,14240,83886080,0,0,0,17381,17381,13,7.7
1785921016,597344,14240,83886080,0,0,0,17415,17415,13,7.7
1785921026,598880,14240,83886080,0,0,0,17446,17446,13,7.7
1785921036,598252,14240,83886080,0,0,0,17479,17479,15,7.7
1785921046,599348,14240,83886080,0,0,0,17510,17509,18,7.7
1785921056,598160,14240,83886080,0,0,0,17545,17545,14,7.7
1785921066,597136,14240,83886080,0,0,0,17579,17579,13,7.7
1785921076,605740,14240,83886080,0,0,0,17611,17610,15,7.7
1785921086,598344,14240,83886080,0,0,0,17644,17644,15,7.7
1785921097,598872,14240,83886080,0,0,0,17678,17678,14,7.7
1785921107,596132,14240,83886080,0,0,0,17710,17710,12,7.7
1785921117,597760,14240,83886080,0,0,0,17744,17744,12,7.7
1785921127,599380,14240,83886080,0,0,0,17777,17776,15,7.7
1785921137,601048,14240,83886080,0,0,0,17808,17808,12,7.7
1785921147,603212,14240,83886080,0,0,0,17841,17841,13,7.7
1785921157,599188,14240,83886080,0,0,0,17874,17874,15,7.7
1785921167,596944,14240,83886080,0,0,0,17906,17906,12,7.7
1785921177,597232,14240,83886080,0,0,0,17940,17940,12,7.7
1785921187,597692,14240,83886080,0,0,0,17972,17972,16,7.7
1785921197,600880,14240,83886080,0,0,0,18004,18004,14,7.7
1785921208,596792,14240,83886080,0,0,0,18040,18040,12,7.7
1785921218,599076,14240,83886080,0,0,0,18071,18070,16,7.7
1785921228,600872,14240,83886080,0,0,0,18104,18104,14,7.7
1785921238,602128,14240,83886080,0,0,0,18138,18138,14,7.7
1785921248,599068,14240,83886080,0,0,0,18168,18168,18,7.7
1785921258,599856,14240,83886080,0,0,0,18204,18204,13,7.7
1785921268,598152,14240,83886080,0,0,0,18238,18238,12,7.7
1785921278,603544,14240,83886080,0,0,0,18270,18270,13,7.7
1785921288,601720,14240,83886080,0,0,0,18303,18303,13,7.7
1785921298,597620,14240,83886080,0,0,0,18337,18337,13,7.7
1785921308,599288,14240,83886080,0,0,0,18368,18368,14,7.7
1785921318,597992,14240,83886080,0,0,0,18402,18402,13,7.7
1785921329,599272,14240,83886080,0,0,0,18434,18434,14,7.7
1785921339,599172,14240,83886080,0,0,0,18462,18462,12,7.7
1785921349,599988,14240,83886080,0,0,0,18494,18493,13,7.7
1785921359,600652,14240,83886080,0,0,0,18524,18524,14,7.7
1785921369,601984,14240,83886080,0,0,0,18554,18554,13,7.7
1785921379,598592,14240,83886080,0,0,0,18586,18586,12,7.6
1785921389,598288,14240,83886080,0,0,0,18618,18618,11,7.6
1785921399,603536,14240,83886080,0,0,0,18645,18645,12,7.6
1785921409,598416,14240,83886080,0,0,0,18676,18676,13,7.6
1785921419,599212,14240,83886080,0,0,0,18708,18708,12,7.6
1785921429,597968,14240,83886080,0,0,0,18736,18736,12,7.6
1785921440,597920,14240,83886080,0,0,0,18768,18768,12,7.6
1785921450,604900,14240,83886080,0,0,0,18798,18798,16,7.6
1785921460,599532,14240,83886080,0,0,0,18830,18830,13,7.6
1785921470,602792,14240,83886080,0,0,0,18860,18860,13,7.6
1785921480,596980,14240,83886080,0,0,0,18892,18892,13,7.6
1785921490,599084,14240,83886080,0,0,0,18921,18921,15,7.6
1785921500,597032,14240,83886080,0,0,0,18953,18953,12,7.6
1785921510,598356,14240,83886080,0,0,0,18983,18983,13,7.6
1785921520,596988,14240,83886080,0,0,0,19014,19014,15,7.6
1785921530,598064,14240,83886080,0,0,0,19045,19045,14,7.6
1785921540,601324,14240,83886080,0,0,0,19076,19076,13,7.6
1785921550,601876,14240,83886080,0,0,0,19107,19107,13,7.6
1785921560,602108,14240,83886080,0,0,0,19138,19138,14,7.6
1785921570,601972,14240,83886080,0,0,0,19170,19170,14,7.6
1785921581,599380,14240,83886080,0,0,0,19199,19199,13,7.6
1785921591,604452,14240,83886080,0,0,0,19231,19231,13,7.6
1785921601,600244,14240,83886080,0,0,0,19261,19261,15,7.6
1785921611,600716,14240,83886080,0,0,0,19293,19293,13,7.6
1785921621,600700,14240,83886080,0,0,0,19325,19325,13,7.6
1785921631,601548,14240,83886080,0,0,0,19355,19355,15,7.6
1785921641,597888,14240,83886080,0,0,0,19388,19388,13,7.6
1785921651,603848,14240,83886080,0,0,0,19421,19421,12,7.6
1785921661,596152,14240,83886080,0,0,0,19453,19451,15,7.6
1785921671,601664,14240,83886080,0,0,0,19485,19485,12,7.6
1785921681,603784,14240,83886080,0,0,0,19519,19519,14,7.6
1785921691,602056,14240,83886080,0,0,0,19548,19548,16,7.6
1785921701,599444,14240,83886080,0,0,0,19583,19583,15,7.6
1785921712,596532,14240,83886080,0,0,0,19618,19618,11,7.6
1785921722,600724,14240,83886080,0,0,0,19650,19650,12,7.6
1785921732,604484,14240,83886080,0,0,0,19682,19682,13,7.6
1785921742,597928,14240,83886080,0,0,0,19716,19716,12,7.6
1785921752,598476,14240,83886080,0,0,0,19747,19747,13,7.6
1785921762,600188,14240,83886080,0,0,0,19780,19780,14,7.6
1785921772,597676,14240,83886080,0,0,0,19814,19814,13,7.6
1785921782,599728,14240,83886080,0,0,0,19843,19843,14,7.6
1785921792,600540,14240,83886080,0,0,0,19877,19877,13,7.6
1785921802,600876,14240,83886080,0,0,0,19909,19909,14,7.6
1785921812,598256,14240,83886080,0,0,0,19941,19941,14,7.6
1785921822,601652,14240,83886080,0,0,0,19975,19975,13,7.6
1785921832,600372,14240,83886080,0,0,0,20007,20007,12,7.6
1785921843,599656,14240,83886080,0,0,0,20039,20039,13,7.6
1785921853,596756,14240,83886080,0,0,0,20073,20073,13,7.6
1785921863,599700,14240,83886080,0,0,0,20105,20105,12,7.6
1785921873,598700,14240,83886080,0,0,0,20137,20137,14,7.6
1785921883,599260,14240,83886080,0,0,0,20171,20171,13,7.6
1785921893,598768,14240,83886080,0,0,0,20203,20203,14,7.6
1785921903,596308,14240,83886080,0,0,0,20237,20237,12,7.6
1785921913,599404,14240,83886080,0,0,0,20269,20269,15,7.6
1785921923,600004,14240,83886080,0,0,0,20301,20301,13,7.6
1785921933,602416,14240,83886080,0,0,0,20332,20332,12,7.6
1785921943,601384,14240,83886080,0,0,0,20363,20363,14,7.6
1785921954,596204,14240,83886080,0,0,0,20394,20394,13,7.6
1785921964,598188,14240,83886080,0,0,0,20425,20425,13,7.6
1785921974,597544,14240,83886080,0,0,0,20457,20457,11,7.6
1785921984,599404,14240,83886080,0,0,0,20485,20485,13,7.6
1785921994,597236,14240,83886080,0,0,0,20517,20517,13,7.6
1785922004,598108,14240,83886080,0,0,0,20548,20548,14,7.6
1785922014,599244,14240,83886080,0,0,0,20577,20577,14,7.6
1785922024,599952,14240,83886080,0,0,0,20609,20609,12,7.6
1785922034,597996,14240,83886080,0,0,0,20641,20641,12,7.6
1785922044,598128,14240,83886080,0,0,0,20671,20671,13,7.6
1785922055,599144,14240,83886080,0,0,0,20703,20703,14,7.6
1785922065,600324,14240,83886080,0,0,0,20735,20735,13,7.5
1785922075,597864,14240,83886080,0,0,0,20765,20765,14,7.5
1785922085,600400,14240,83886080,0,0,0,20797,20797,13,7.5
1785922095,599704,14240,83886080,0,0,0,20828,20827,14,7.5
1785922105,597336,14240,83886080,0,0,0,20858,20858,12,7.5
1785922115,597584,14240,83886080,0,0,0,20891,20890,13,7.5
1785922125,607672,14240,83886080,0,0,0,20919,20919,15,7.5
1785922135,599844,14240,83886080,0,0,0,20951,20951,11,7.5
1785922145,599732,14240,83886080,0,0,0,20981,20981,13,7.5
1785922155,603920,14240,83886080,0,0,0,21010,21009,16,7.5
1785922165,598840,14240,83886080,0,0,0,21041,21041,13,7.5
1785922176,600704,14240,83886080,0,0,0,21073,21073,13,7.5
1785922186,599940,14240,83886080,0,0,0,21103,21103,15,7.5
1785922196,601652,14240,83886080,0,0,0,21135,21135,13,7.5
1785922206,607048,14240,83886080,0,0,0,21165,21165,14,7.5
1785922216,601608,14240,83886080,0,0,0,21194,21193,16,7.5
1785922226,598516,14240,83886080,0,0,0,21227,21227,14,7.5
1785922236,602460,14240,83886080,0,0,0,21261,21261,14,7.5
1785922246,596244,14240,83886080,0,0,0,21295,21295,12,7.5
1785922256,603848,14240,83886080,0,0,0,21327,21327,13,7.5
1785922266,602040,14240,83886080,0,0,0,21361,21361,14,7.5
1785922276,598396,14240,83886080,0,0,0,21393,21393,16,7.5
1785922286,599548,14240,83886080,0,0,0,21429,21429,12,7.5
1785922297,598784,14240,83886080,0,0,0,21463,21463,13,7.5
1785922307,601504,14240,83886080,0,0,0,21491,21491,13,7.5
1785922317,600300,14240,83886080,0,0,0,21527,21527,13,7.5
1785922327,599864,14240,83886080,0,0,0,21561,21561,13,7.5
1785922337,597112,14240,83886080,0,0,0,21593,21593,13,7.5
1785922347,603928,14240,83886080,0,0,0,21627,21627,15,7.5
1785922357,598900,14240,83886080,0,0,0,21659,21659,16,7.5
1785922367,599024,14240,83886080,0,0,0,21693,21693,11,7.5
1785922377,604224,14240,83886080,0,0,0,21727,21727,13,7.5
1785922387,601320,14240,83886080,0,0,0,21757,21757,12,7.5
1785922398,598744,14240,83886080,0,0,0,21791,21791,13,7.5
1785922408,597148,14240,83886080,0,0,0,21827,21827,12,7.5
1785922418,597800,14240,83886080,0,0,0,21859,21859,13,7.5
1785922428,603784,14240,83886080,0,0,0,21891,21891,14,7.5
1785922438,598688,14240,83886080,0,0,0,21925,21925,15,7.5
1785922448,599424,14240,83886080,0,0,0,21957,21957,13,7.5
1785922458,601932,14240,83886080,0,0,0,21989,21989,13,7.5
1785922468,599032,14240,83886080,0,0,0,22023,22023,14,7.5
1785922478,597468,14240,83886080,0,0,0,22055,22055,13,7.5
1785922488,597968,14240,83886080,0,0,0,22091,22091,12,7.5
1785922499,599400,14240,83886080,0,0,0,22121,22121,16,7.6
1785922509,597996,14240,83886080,0,0,0,22157,22157,13,7.6
1785922519,598708,14240,83886080,0,0,0,22191,22191,12,7.6
1785922529,599656,14240,83886080,0,0,0,22219,22219,15,7.6
1785922539,602916,14240,83886080,0,0,0,22253,22253,13,7.6
1785922549,601652,14240,83886080,0,0,0,22285,22285,14,7.6
1785922559,599636,14240,83886080,0,0,0,22313,22313,16,7.6
1785922569,601216,14240,83886080,0,0,0,22347,22347,13,7.6
1785922579,603932,14240,83886080,0,0,0,22380,22380,13,7.6
1785922589,601156,14240,83886080,0,0,0,22411,22411,13,7.6
1785922599,598668,14240,83886080,0,0,0,22443,22443,14,7.6
1785922609,599180,14240,83886080,0,0,0,22477,22477,11,7.6
1785922619,602192,14240,83886080,0,0,0,22505,22505,14,7.6
1785922630,601788,14240,83886080,0,0,0,22539,22539,14,7.6
1785922640,599288,14240,83886080,0,0,0,22571,22571,14,7.6
1785922650,598508,14240,83886080,0,0,0,22603,22603,15,7.6
1785922660,601612,14240,83886080,0,0,0,22635,22635,15,7.6
1785922670,600284,14240,83886080,0,0,0,22669,22669,13,7.6
1785922680,599652,14240,83886080,0,0,0,22697,22697,15,7.6
1785922690,603864,14240,83886080,0,0,0,22731,22731,14,7.6
1785922700,604212,14240,83886080,0,0,0,22762,22760,16,7.6
1785922710,602236,14240,83886080,0,0,0,22795,22795,12,7.6
1785922720,599248,14240,83886080,0,0,0,22827,22827,12,7.6
1785922730,598632,14240,83886080,0,0,0,22857,22857,15,7.6
1785922740,603520,14240,83886080,0,0,0,22890,22889,15,7.6
1785922750,597188,14240,83886080,0,0,0,22923,22923,13,7.6
1785922761,599528,14240,83886080,0,0,0,22953,22952,14,7.6
1785922771,597240,14240,83886080,0,0,0,22985,22985,13,7.6
1785922781,599304,14240,83886080,0,0,0,23017,23017,14,7.6
1785922791,601580,14240,83886080,0,0,0,23049,23049,13,7.6
1785922801,598580,14240,83886080,0,0,0,23081,23081,13,7.6
1785922811,598484,14240,83886080,0,0,0,23115,23115,12,7.6
1785922821,597868,14240,83886080,0,0,0,23143,23143,13,7.6
1785922831,597992,14240,83886080,0,0,0,23175,23175,14,7.6
1785922841,599880,14240,83886080,0,0,0,23207,23207,14,7.6
1785922851,601220,14240,83886080,0,0,0,23237,23237,13,7.6
1785922862,598660,14240,83886080,0,0,0,23269,23269,12,7.6
1785922872,599256,14240,83886080,0,0,0,23302,23301,12,7.6
1785922882,605240,14240,83886080,0,0,0,23331,23331,14,7.6
1785922892,598988,14240,83886080,0,0,0,23363,23363,14,7.6
1785922902,604008,14240,83886080,0,0,0,23396,23396,12,7.6
1785922912,602656,14240,83886080,0,0,0,23425,23425,14,7.6
1785922922,599536,14240,83886080,0,0,0,23457,23457,13,7.6
1785922932,599900,14240,83886080,0,0,0,23491,23491,12,7.5
1785922942,598756,14240,83886080,0,0,0,23519,23519,14,7.5
1785922952,599712,14240,83886080,0,0,0,23551,23551,12,7.5
1785922962,601880,14240,83886080,0,0,0,23581,23581,15,7.5
1785922972,600848,14240,83886080,0,0,0,23613,23613,12,7.5
1785922982,597836,14240,83886080,0,0,0,23643,23643,14,7.5
1785922992,598884,14240,83886080,0,0,0,23675,23675,14,7.5
1785923003,601148,14240,83886080,0,0,0,23705,23705,14,7.5
1785923013,602548,14240,83886080,0,0,0,23737,23737,13,7.5
1785923023,598672,14240,83886080,0,0,0,23769,23769,14,7.5
1785923033,597684,14240,83886080,0,0,0,23797,23797,12,7.5
1785923043,598544,14240,83886080,0,0,0,23829,23829,14,7.5
1785923053,601512,14240,83886080,0,0,0,23861,23861,14,7.5
1785923063,597812,14240,83886080,0,0,0,23891,23891,13,7.5
1785923073,601336,14240,83886080,0,0,0,23923,23923,12,7.5
1785923083,604120,14240,83886080,0,0,0,23955,23955,12,7.5
1785923093,599024,14240,83886080,0,0,0,23985,23985,12,7.5
1785923103,598636,14240,83886080,0,0,0,24016,24016,14,7.5
1785923114,598172,14240,83886080,0,0,0,24048,24048,14,7.5
1785923124,597860,14240,83886080,0,0,0,24076,24076,13,7.5
1785923134,600308,14240,83886080,0,0,0,24108,24108,14,7.5
1785923144,603844,14240,83886080,0,0,0,24138,24138,16,7.5
1785923154,603440,14240,83886080,0,0,0,24170,24170,14,7.5
1785923164,600532,14240,83886080,0,0,0,24202,24202,13,7.5
1785923174,603112,14240,83886080,0,0,0,24232,24232,16,7.5
1785923184,598980,14240,83886080,0,0,0,24264,24264,14,7.5
1785923194,602200,14240,83886080,0,0,0,24296,24296,14,7.5
1785923204,598696,14240,83886080,0,0,0,24326,24326,14,7.5
1785923214,598304,14240,83886080,0,0,0,24358,24358,12,7.5
1785923224,600432,14240,83886080,0,0,0,24388,24388,15,7.5
1785923235,601340,14240,83886080,0,0,0,24419,24418,14,7.5
1785923245,602440,14240,83886080,0,0,0,24451,24450,14,7.5
1785923255,604744,14240,83886080,0,0,0,24482,24482,12,7.5
1785923265,604316,14240,83886080,0,0,0,24510,24510,16,7.5
1785923275,600432,14240,83886080,0,0,0,24542,24542,13,7.5
1785923285,597080,14240,83886080,0,0,0,24576,24576,12,7.5
1785923295,599568,14240,83886080,0,0,0,24604,24604,14,7.5
1785923305,598912,14240,83886080,0,0,0,24636,24636,13,7.5
1785923315,599784,14240,83886080,0,0,0,24668,24668,13,7.5
1785923325,600368,14240,83886080,0,0,0,24698,24698,14,7.5
1785923335,598876,14240,83886080,0,0,0,24730,24730,15,7.5
1785923345,603056,14240,83886080,0,0,0,24764,24763,13,7.5
1785923355,598492,14240,83886080,0,0,0,24792,24792,12,7.5
1785923366,598408,14240,83886080,0,0,0,24824,24824,13,7.5
1785923376,598268,14240,83886080,0,0,0,24855,24855,15,7.5
1785923386,602456,14240,83886080,0,0,0,24886,24886,13,7.5
1785923396,600116,14240,83886080,0,0,0,24918,24918,14,7.5
1785923406,598568,14240,83886080,0,0,0,24949,24949,14,7.5
1785923416,600708,14240,83886080,0,0,0,24980,24980,12,7.5
1785923426,604464,14240,83886080,0,0,0,25011,25010,14,7.5
1785923436,599652,14240,83886080,0,0,0,25044,25044,14,7.5
1785923446,598896,14240,83886080,0,0,0,25074,25074,16,7.5
1785923456,598748,14240,83886080,0,0,0,25108,25108,13,7.5
1785923466,601072,14240,83886080,0,0,0,25142,25142,11,7.5
1785923476,602716,14240,83886080,0,0,0,25172,25172,14,7.5
1785923487,596416,14240,83886080,0,0,0,25206,25206,13,7.5
1785923497,602184,14240,83886080,0,0,0,25238,25238,15,7.5
1785923507,599100,14240,83886080,0,0,0,25270,25270,13,7.5
1785923517,597696,14240,83886080,0,0,0,25304,25304,14,7.5
